3c156edb97e5ec9d141351d33a height=766064 version=0x251f2000 log2_work=93.880167 tx=785818128 date='2022-12-05T23:28:49Z' progress=0.980601 cache=564.5MiB(4201062txo)
2023-02-05T11:24:55Z UpdateTip: new best=000000000000000000044c0b2b0a55e504bde57652a423cb6abfed0f3deecee0 height=766115 version=0x20000000 log2_work=93.880775 tx=785878338 date='2022-12-06T06:48:43Z' progress=0.980697 cache=570.7MiB(4250318txo)
2023-02-05T11:24:55Z UpdateTip: new best=0000000000000000000620b2f92e16448024e6680c826aa52d4aa313b521ac7f height=766116 version=0x200d4000 log2_work=93.880786 tx=785878690 date='2022-12-06T06:50:33Z' progress=0.980697 cache=570.7MiB(4250643txo)
2023-02-05T11:24:55Z UpdateTip: new best=00000000000000000006d6a80143127d3f79edea249004520c43a8de897b06a9 height=766117 version=0x3323c004 log2_work=93.880798 tx=785881623 date='2022-12-06T07:15:36Z' progress=0.980703 cache=571.2MiB(4253998txo)
2023-02-05T11:24:55Z UpdateTip: new best=00000000000000000007ec4fa228acba5bb9cadd6c2936dd642769dbc220ef77 height=766118 version=0x3168e000 log2_work=93.880810 tx=785882935 date='2022-12-06T07:19:37Z' progress=0.980703 cache=570.9MiB(4251849txo)
2023-02-05T11:24:56Z UpdateTip: new best=00000000000000000007b6b9e6a675c0160f2348cf69afbc637da1bceee97150 height=766119 version=0x20400000 log2_work=93.880821 tx=785885905 date='2022-12-06T07:42:52Z' progress=0.980709 cache=571.4MiB(4255554txo)
2023-02-05T11:24:56Z UpdateTip: new best=000000000000000000031ec3c73153a49ed44dcb56eeaac34975aff5dceccf4b height=766120 version=0x3fff0000 log2_work=93.880833 tx=785886992 date='2022-12-06T07:44:35Z' progress=0.980709 cache=571.3MiB(4255454txo)
2023-02-05T11:24:56Z UpdateTip: new best=000000000000000000032a9720b864ff9a70eeaa70378aa47598b21004ee4349 height=766121 version=0x20002000 log2_work=93.880845 tx=785887729 date='2022-12-06T07:48:32Z' progress=0.980710 cache=571.4MiB(4256106txo)
2023-02-05T11:24:56Z UpdateTip: new best=000000000000000000055f7b2e46d4d27cb85f7f5916174e0ea7c8ba90bd9730 height=766122 version=0x20200000 log2_work=93.880856 tx=785888660 date='2022-12-06T07:53:21Z' progress=0.980711 cache=571.4MiB(4256305txo)
2023-02-05T11:24:57Z UpdateTip: new best=00000000000000000004dfdc76d2e04740d764861dd2eb1321bb5f2c5c9f0c58 height=766123 version=0x20800004 log2_work=93.880868 tx=785890385 date='2022-12-06T08:11:51Z' progress=0.980715 cache=571.4MiB(4256012txo)
2023-02-05T11:24:57Z UpdateTip: new best=00000000000000000003465a3da2bcedd6bd1998fb53cc8c0a4fc69a9f78e418 height=766124 version=0x2d292000 log2_work=93.880879 tx=785892345 date='2022-12-06T08:22:45Z' progress=0.980717 cache=571.2MiB(4254626txo)
2023-02-05T11:24:57Z UpdateTip: new best=000000000000000000027ce645f2109f1d6a78f80ed9947841c18e6b03edc079 height=766125 version=0x37ffe000 log2_work=93.880891 tx=785894901 date='2022-12-06T08:37:26Z' progress=0.980720 cache=571.4MiB(4255580txo)
2023-02-05T11:24:57Z UpdateTip: new best=00000000000000000004c33d30abd46d6d8a44aea728b582869d149ecc8dafdd height=766126 version=0x20000004 log2_work=93.880903 tx=785896499 date='2022-12-06T08:39:19Z' progress=0.980721 cache=571.2MiB(4254374txo)
2023-02-05T11:24:58Z UpdateTip: new best=00000000000000000003382290c22e7b2c5ef5c1ad6e42e7cdf0166c1c2c2bc7 height=766127 version=0x20200000 log2_work=93.880914 tx=785897683 date='2022-12-06T09:02:05Z' progress=0.980726 cache=570.9MiB(4252016txo)
2023-02-05T11:24:58Z UpdateTip: new best=00000000000000000002513fe0921b2a140fff529d44748d11a8f888da091c6b height=766128 version=0x30af6000 log2_work=93.880926 tx=785899673 date='2022-12-06T09:33:31Z' progress=0.980733 cache=571.0MiB(4252615txo)
2023-02-05T11:24:58Z UpdateTip: new best=0000000000000000000021b74a760eaea5caf3015bde29e254d9f13e859038f2 height=766129 version=0x2f220000 log2_work=93.880938 tx=785902341 date='2022-12-06T10:03:40Z' progress=0.980739 cache=571.4MiB(4255709txo)
2023-02-05T11:24:58Z Synchronizing blockheaders, height: 775140 (~100.00%)
2023-02-05T11:24:59Z UpdateTip: new best=0000000000000000000638326a38af513b92c0796fcdc260e947615e2e10bb01 height=766130 version=0x3fffe004 log2_work=93.880949 tx=785906129 date='2022-12-06T10:10:42Z' progress=0.980741 cache=571.7MiB(4258502txo)
2023-02-05T11:24:59Z UpdateTip: new best=00000000000000000004513af8589584ddcb0b6e789426e49b3bb760aba8e6fd height=766131 version=0x20000000 log2_work=93.880961 tx=785908842 date='2022-12-06T10:20:19Z' progress=0.980743 cache=572.0MiB(4261016txo)
2023-02-05T11:24:59Z UpdateTip: new best=00000000000000000001140f391063151ed40dfecdf38a229798883e7f43399a height=766132 version=0x2000e000 log2_work=93.880973 tx=785910700 date='2022-12-06T10:23:47Z' progress=0.980744 cache=571.8MiB(4259207txo)
2023-02-05T11:25:00Z UpdateTip: new best=000000000000000000066fc1f7757641b974016b916ec00554bc0c8f78bb9b7e height=766133 version=0x32a64000 log2_work=93.880984 tx=785912765 date='2022-12-06T10:49:52Z' progress=0.980749 cache=571.8MiB(4259304txo)
2023-02-05T11:25:00Z UpdateTip: new best=00000000000000000006eb01fc3f945ce180c24cab8d8504ebe6212823abb951 height=766134 version=0x2fd92000 log2_work=93.880996 tx=785914493 date='2022-12-06T10:51:21Z' progress=0.980750 cache=571.6MiB(4257989txo)
2023-02-05T11:25:01Z UpdateTip: new best=0000000000000000000669f1a8481869e35b8d4650f424a185c2d6428e09db77 height=766135 version=0x2faa4004 log2_work=93.881007 tx=785917128 date='2022-12-06T10:51:55Z' progress=0.980750 cache=571.8MiB(4259567txo)
2023-02-05T11:25:01Z UpdateTip: new best=00000000000000000004f64b7884f41b67eda547a0148951fe5acb9a528a237d height=766136 version=0x2d492000 log2_work=93.881019 tx=785919594 date='2022-12-06T10:59:27Z' progress=0.980752 cache=571.9MiB(4260131txo)
2023-02-05T11:25:01Z UpdateTip: new best=000000000000000000070cae19b15de085babda78f70e7ffb8154b3d4876d309 height=766137 version=0x20000000 log2_work=93.881031 tx=785921236 date='2022-12-06T11:09:17Z' progress=0.980754 cache=571.7MiB(4258229txo)
2023-02-05T11:25:02Z UpdateTip: new best=00000000000000000005ec15edbf4b80de134ae08572c7507b6ddc9f5315846b height=766138 version=0x39e70004 log2_work=93.881042 tx=785923584 date='2022-12-06T11:14:43Z' progress=0.980755 cache=571.8MiB(4259221txo)
2023-02-05T11:25:02Z UpdateTip: new best=00000000000000000004884dee9c2b686493fccb1f47602158b3f8943948a590 height=766139 version=0x20000000 log2_work=93.881054 tx=785926382 date='2022-12-06T11:42:52Z' progress=0.980761 cache=572.1MiB(4262205txo)
2023-02-05T11:25:02Z UpdateTip: new best=00000000000000000006c50b0c429cf932df958a0cd925c0ad45f7387e352d8d height=766140 version=0x3054a000 log2_work=93.881066 tx=785929267 date='2022-12-06T11:44:00Z' progress=0.980761 cache=572.6MiB(4265555txo)
